No.,V,Compound,Group,Type,To IS,Ret.Time [min.],from [min.],...to [min.],Sum from [min.],Sum ...to [min.],SSV,QVal.,Peak ID,Comments,Search,Integrate,RI_exp,RT_exp,from,to,sumfrom,sumto
49,NA,5,3-4 min,NA,NA,2.09943211873377,1.59943211873376,2.59943211873378,1.09943211873375,3.09943211873379,7,90,Best Q Value (1),NA,(Default),(Default),662.6948765346001,2.0994321187337706,1.5994321187337706,2.5994321187337706,1.0994321187337706,3.0994321187337706
50,NA,"Hexane, 3-methyl-",2-3 min,NA,NA,2.10683746337895,1.60683746337894,2.60683746337896,1.10683746337893,3.10683746337897,7,90,Best Q Value (1),"From NIST: C7H16, Mol.weight = 100; Contributor: ; Synonyms: 2-Ethylpentane, 3-Methylhexane;",(Default),(Default),684,2.17400005086267,1.67400005086267,2.67400005086267,1.17400005086267,3.17400005086267
51,NA,1-Penten-3-ol,9-10min,NA,NA,2.12476615905766,1.62476615905765,2.62476603190109,1.12476615905764,3.1247660319011,7,90,Best Q Value (1),"From NIST: C5H10O, Mol.weight = 86; Contributor: ; Synonyms: Ethyl vinyl carbinol, 1-Pentene-3-ol, ?-Ethylallyl alcohol;",(Default),(Default),684,2.17400005086267,1.67400005086267,2.67400005086267,1.17400005086267,3.17400005086267
52,NA,"Butane, 2-methoxy-2-methyl-",3-4 min,NA,NA,2.12866363525395,1.62866363525394,2.62866363525396,1.12866363525393,3.12866363525397,7,90,Best Q Value (1),"From NIST: C6H14O, Mol.weight = 102; Contributor: MPI,E238-G0729,17-DEC-65 (ID=4, PURITY=4); Synonyms: Ether, methyl tert-pentyl, tert-Amyl Methyl ether, Methyl tert-pentyl ether, 1,1-Dimethylpropyl methyl ether, 2-Methyl-2-methoxybutane, Methyl 2-methyl-2-butyl ether, 2-Methoxy-2-methylbutane  #;",(Default),(Default),668,2.11800005086267,1.61800005086267,2.61800005086267,1.11800005086267,3.11800005086267
53,NA,6,3-4 min,NA,NA,2.14503351847335,1.64503351847334,2.64503351847336,1.14503351847333,3.14503351847337,7,90,Best Q Value (1),NA,(Default),(Default),675.7238478887657,2.1450335184733498,1.6450335184733498,2.6450335184733498,1.1450335184733498,3.1450335184733498
54,NA,2-Pentanone,5-6 min,NA,NA,2.16841862996424,1.66841862996423,2.66841862996425,1.16841862996422,3.16841862996426,7,90,Best Q Value (1),"From NIST: C5H10O, Mol.weight = 86; Contributor: NIST Mass Spectrometry Data Center, 1998.; Synonyms: Ethyl acetone, Methyl n-propyl ketone, Methyl propyl ketone, Propyl methyl ketone, n-C3H7COCH3, Pentan-2-one, Metylopropyloketon, MPK, UN 1249;",(Default),(Default),689,2.19150005086267,1.69150005086267,2.69150005086267,1.19150005086267,3.19150005086267
55,NA,Triethylamine,3-4 min,NA,NA,2.17075729370122,1.67075729370121,2.67075729370123,1.1707572937012,3.17075729370124,7,90,Best Q Value (1),"From NIST: C6H15N, Mol.weight = 101; Contributor: NIST Mass Spectrometry Data Center, 1998.; Synonyms: Ethanamine, N,N-diethyl-, (C2H5)3N, (Diethylamino)ethane, N,N-Diethylethanamine, TEN, Triaethylamin, Trietilamina, UN 1296, N,N,N-Triethylamine  #;",(Default),(Default),677,2.14950005086267,1.6495000508626698,2.64950005086267,1.1495000508626698,3.14950005086267
56,NA,Ethyl vinyl ketone,Aliphatic ketone,TRUE,NA,2.17582397460942,1.67582397460941,2.67582397460943,1.1758239746094,3.17582397460944,7,90,Best Q Value (1),NA,(Default),(Default),693,2.20550005086267,1.7055000508626699,2.70550005086267,1.2055000508626699,3.20550005086267
57,NA,"Formic acid, 2-methylpropyl ester",5-6 min,NA,NA,2.18128051757817,1.68128051757816,2.68128051757818,1.18128051757815,3.18128051757819,7,90,Best Q Value (1),"From NIST: C5H10O2, Mol.weight = 102; Contributor: ; Synonyms: Formic acid, isobutyl ester, Isobutyl formate, Tetryl formate, 2-Methylpropyl formate, Isobutyl methanoate, Isobutylester kyseliny mravenci, UN 2393, 2-Methyl-1-propyl formate, iso-Butyl formate;",(Default),(Default),670,2.12500005086267,1.62500005086267,2.62500005086267,1.12500005086267,3.12500005086267
58,NA,Propanoic acid,18-19min,NA,NA,2.1832293192546,1.68322931925459,2.68322931925461,1.18322931925458,3.18322931925462,7,90,Best Q Value (1),"From NIST: C3H6O2, Mol.weight = 74; Contributor: NIST Mass Spectrometry Data Center, 1998.; Synonyms: Propionic acid, Carboxyethane, Ethanecarboxylic acid, Ethylformic acid, Luprisol, Luprosil, Metacetonic acid, Prozoin, Pseudoacetic acid, C2H5COOH, Methylacetic acid, Acide propionique, Kyselina propionova, Propionic acid grain preserver, Sentry grain preserver, Tenox P grain preservative, UN 1848, MonoProp, Antischim B, Propkorn, Propcorn;",(Default),(Default),730,2.9338300832113187,2.4338300832113187,3.4338300832113187,1.9338300832113187,3.9338300832113187
59,NA,7,3-4 min,NA,NA,2.18868586222335,1.68868586222334,2.68868586222336,1.18868586222333,3.18868586222337,7,90,Best Q Value (1),NA,(Default),(Default),688.1959461030515,2.1886858622233505,1.6886858622233505,2.6886858622233505,1.1886858622233505,3.1886858622233505
60,NA,"Pentandione<2,3->",6-7min,NA,NA,2.20700454711918,1.70700454711917,2.70700454711919,1.20700454711916,3.2070045471192,7,90,Best Q Value (1),2.23,(Default),(Default),699,2.2265000508626702,1.7265000508626702,2.7265000508626702,1.2265000508626702,3.2265000508626702
61,NA,Pentanal,5-6 min,NA,NA,2.21752777099614,1.71752777099613,2.71752777099615,1.21752777099612,3.21752777099616,7,90,Best Q Value (1),2.27,(Default),(Default),700,2.23000005086267,1.73000005086267,2.73000005086267,1.23000005086267,3.23000005086267
62,NA,Heptane,2-3 min,NA,NA,2.23000005086267,1.73000005086266,2.73000005086268,1.23000005086265,3.23000005086269,7,90,Best Q Value (1),2.23,(Default),(Default),700,2.23000005086267,1.73000005086267,2.73000005086267,1.23000005086267,3.23000005086267
63,NA,Ethyl furan<2->,4-5min,NA,NA,2.31859512329106,1.81859512329105,2.81859512329107,1.31859512329104,3.31859512329108,7,90,Best Q Value (1),2.25,(Default),(Default),703,2.3003830540975354,1.8003830540975354,2.8003830540975354,1.3003830540975354,3.3003830540975354
64,NA,"2-Butanone, 3-hydroxy-",12-13min,NA,NA,2.42406514485682,1.92406514485681,2.92406514485683,1.4240651448568,3.42406514485684,7,90,Best Q Value (1),"From NIST: C4H8O2, Mol.weight = 88; Contributor: Chemical Concepts; Synonyms: ?-Hydroxy-?-oxobutane, Acetoin, Acetyl methyl carbinol, Dimethylketol, Methanol, acetylmethyl-, 1-Hydroxyethyl methyl ketone, 2-Hydroxy-3-butanone, 2,3-Butanolone, 3-Hydroxy-2-butanone, 2-Butanol-3-one, UN 2621, Acetylmethylcarbinol;",(Default),(Default),707,2.3942270584106886,1.8942270584106886,2.8942270584106886,1.3942270584106886,3.3942270584106886
65,NA,"Propane, 2-methyl-2-(1-methylethoxy)-",3-4 min,NA,NA,2.51898854573573,2.01898854573572,3.01898854573574,1.51898854573571,3.51898854573575,7,90,Best Q Value (1),"From NIST: C7H16O, Mol.weight = 116; Contributor: D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY; Synonyms: Ether, tert-butyl isopropyl, tert-Butyl isopropyl ether, Isopropyl tert-butyl ether, 2-Methyl-2-(1-methylethoxy)propane, (i-C3H7)O(t-C4H9);",(Default),(Default),665,2.10750005086267,1.60750005086267,2.60750005086267,1.10750005086267,3.10750005086267
66,NA,Ethoxy ethanol<2->,1,TRUE,NA,2.59070816040044,2.09070816040043,3.09070816040045,1.59070816040042,3.59070816040046,7,90,Best Q Value (1),2.33,(Default),(Default),711,2.4880710627238423,1.9880710627238423,2.9880710627238423,1.4880710627238423,3.4880710627238423
67,NA,"2-Propenoic acid, 2-methyl-, methyl ester",5-6 min,NA,NA,2.60125528971359,2.10125528971358,3.1012552897136,1.60125528971357,3.60125528971361,7,90,Best Q Value (1),"From NIST: C5H8O2, Mol.weight = 100; Contributor: Chuck Anderson, Aldrich Chemical Co.; Synonyms: Methacrylic acid methyl ester, Diakon, Methyl methacrylate, Methyl 2-methyl-2-propenoate, Methyl 2-methylpropenoate, Mme, Pegalan, CH2=C(CH3)COOCH3, Methyl-?-methacrylate, ""monocite"" Methacrylate monomer, Metakrylan metylu, Methacrylate de methyle, Methacrylsaeuremethyl ester, Methyl ?-methylacrylate, Methyl methylacrylate, Methyl-methacrylat, Methylmethacrylaat, Metil metacrilato, NCI-C50680, Paladon, 2-Methylacrylic acid, methyl ester, Acrylic acid, 2-methyl-, methyl ester, Methylester kyseliny methakrylove, Methyl methacrylate monomer, 2-Methyl-2-propenoic acid methyl ester, NA 1247, Rcra waste number U162, UN 1247, Methyl ester of 2-methyl-2-propenoic acid, MMA, 2-Methylacrylic, methyl ester, Methyl 2-methylacrylate  #;",(Default),(Default),712,2.51153206380213,2.01153206380213,3.01153206380213,1.5115320638021301,3.51153206380213
68,NA,"1-Pentene, 2,4,4-trimethyl-",-,TRUE,NA,2.62445882161464,2.12445882161463,3.12445882161465,1.62445882161462,3.62445882161466,7,90,Best Q Value (1),NA,(Default),(Default),709,2.4411490605672643,1.9411490605672643,2.9411490605672643,1.4411490605672643,3.4411490605672643
69,NA,"1-Butanol, 3-methyl-",-,TRUE,NA,2.68774083455409,2.18774083455408,3.1877408345541,1.68774083455407,3.68774083455411,7,90,Best Q Value (1),NA,(Default),(Default),733,3.0042130864461845,2.5042130864461845,3.5042130864461845,2.0042130864461845,4.0042130864461845
70,NA,11,5-6min,NA,NA,2.72149124145513,2.22149124145512,3.22149124145514,1.72149124145511,3.72149124145515,7,90,Best Q Value (1),NA,(Default),(Default),714.9060201016878,2.579710204541353,2.079710204541353,3.079710204541353,1.5797102045413531,3.579710204541353
71,NA,"Butanenitrile, 2-methyl-",-,TRUE,NA,2.79110183715826,2.29110183715825,3.29110183715827,1.79110183715824,3.79110183715828,7,90,Best Q Value (1),NA,(Default),(Default),722,2.7461420745850122,2.2461420745850122,3.2461420745850122,1.7461420745850122,3.7461420745850122
72,NA,155,26-27min,NA,NA,2.84383697509771,2.3438369750977,3.34383697509772,1.84383697509769,3.84383697509773,7,90,Best Q Value (1),NA,(Default),(Default),718.6165402492284,2.666762721723815,2.166762721723815,3.166762721723815,1.6667627217238148,3.666762721723815
73,NA,"Cyclohexane, methyl-",3-4 min,NA,NA,2.93032251993821,2.4303225199382,3.43032251993822,1.93032251993819,3.93032251993823,7,90,Best Q Value (1),"From NIST: C7H14, Mol.weight = 98; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: Cyclohexylmethane, Hexahydrotoluene, Methylcyclohexane, Sextone B, Toluene hexahydride, Hexahydroxytoluene, Metylocykloheksan, Toluene, hexahydro-, UN 2296, Cyclohexane, methyl;",(Default),(Default),713,2.5349930648804175,2.0349930648804175,3.0349930648804175,1.5349930648804175,3.5349930648804175
74,NA,Buten-1-ol<3-methyl-3->,11-12min,NA,NA,3.08641840616868,2.58641840616867,3.58641840616869,2.08641840616866,4.0864184061687,7,90,Best Q Value (1),2.45,(Default),(Default),721,2.7226810735067244,2.2226810735067244,3.2226810735067244,1.7226810735067244,3.7226810735067244
75,NA,"1,3-Diazine",10-11min,NA,NA,3.10962193806972,2.60962193806971,3.60962193806973,2.1096219380697,4.10962193806974,7,90,Best Q Value (1),"From NIST: C4H4N2, Mol.weight = 80; Contributor: TAT 0754; Synonyms: Pyrimidine, m-Diazine, Metadiazine, Miazine, 1,3-Diazabenzene, Py, Pyr;",(Default),(Default),720,2.6992200724284365,2.1992200724284365,3.1992200724284365,1.6992200724284365,3.6992200724284365
76,NA,"Pentane, 2,2,3-trimethyl-",3-4 min,NA,NA,3.20665461222337,2.70665461222336,3.70665461222338,2.20665461222335,4.20665461222339,7,90,Best Q Value (1),"From NIST: C8H18, Mol.weight = 114; Contributor: NIST Mass Spectrometry Data Center, 1998.; Synonyms: 2,2,3-Trimethylpentane, (CH3)3CCH(CH3)CH2CH3;",(Default),(Default),749,3.3795891036987973,2.8795891036987973,3.8795891036987973,2.3795891036987973,4.379589103698797
77,NA,2-Propenoic acid,-,TRUE,NA,3.2973589579265,2.79735895792649,3.79735895792651,2.29735895792648,4.29735921223967,7,90,Best Q Value (1),Acrylic acid,(Default),(Default),739,3.144979092915913,2.644979092915913,3.644979092915913,2.144979092915913,4.1449790929159125
78,NA,"3-Penten-2-one, (E)-",8-9 min,NA,NA,3.39228210449226,2.89228210449225,3.89228210449227,2.39228210449224,4.39228210449228,7,90,Best Q Value (1),"From NIST: C5H8O, Mol.weight = 84; Contributor: ; Synonyms: (E)-3-Penten-2-one, trans-3-Penten-2-One, (E)-CH3C(O)CH=CHCH3, (3E)-3-Penten-2-one  #;",(Default),(Default),735,3.0511350886027597,2.5511350886027597,3.5511350886027597,2.0511350886027597,4.051135088602759
79,NA,Methyl Isobutyl Ketone,5-6 min,NA,NA,3.4154856363933,2.91548563639329,3.91548563639331,2.41548563639328,4.41548563639332,7,90,Best Q Value (1),"From NIST: C6H12O, Mol.weight = 100; Contributor: M.E.FITZGERALD ARCO CHEMICAL COMPANY, PHILADELPHIA, USA; Synonyms: 2-Pentanone, 4-methyl-, Hexone, Isobutyl methyl ketone, Isopropylacetone, MIBK, MIK, 2-Methyl-4-Pentanone, 2-Methylpropyl methyl ketone, 4-Methyl-2-oxopentane, 4-Methyl-2-pentanone, iso-C4H9COCH3, 4-Methylpentan-2-one, Methylpentan-2-one, Hexon, Isobutyl-methylketon, Ketone, isobutyl methyl, Methyl-isobutyl-cetone, Methylisobutylketon, Metilisobutilchetone, Metyloizobutyloketon, 4-Methyl-pentan-2-on, 4-Methyl-2-pentanon, 4-Metilpentan-2-one, Rcra waste number U161, Shell mibk, UN 1245, ethyl iso-butyl ketone, -Methyl-pentan-2-one, ethyl isobutylketone;",(Default),(Default),736,3.07459608968105,2.57459608968105,3.57459608968105,2.07459608968105,4.07459608968105
80,NA,"Butanenitrile, 3-methyl-",-,TRUE,NA,3.44923604329434,2.94923604329433,3.94923604329435,2.44923604329432,4.44923604329436,7,90,Best Q Value (1),NA,(Default),(Default),727,2.8634470799764533,2.3634470799764533,3.3634470799764533,1.8634470799764533,3.8634470799764533
81,NA,"2-Butenal, 2-methyl-",7-8min,NA,NA,3.46400197347012,2.96400197347011,3.96400197347013,2.4640019734701,4.46400197347014,7,90,Best Q Value (1),NA,(Default),(Default),761,3.661121116638257,3.161121116638257,4.161121116638257,2.661121116638257,4.661121116638257
82,NA,Pyridine,9-10min,NA,NA,3.55470631917325,3.05470631917324,4.05470631917326,2.55470631917323,4.55470631917327,7,90,Best Q Value (1),"From NIST: C5H5N, Mol.weight = 79; Contributor: ; Synonyms: Azabenzene, Azine, NCI-C55301, Piridina, Pirydyna, Pyridin, Rcra waste number U196, UN 1282, Pyr;",(Default),(Default),743,3.2388230972290666,2.7388230972290666,3.7388230972290666,2.2388230972290666,4.238823097229067
83,NA,"Disulfide, dimethyl",6-7min,NA,NA,3.58634745279955,3.08634745279954,4.08634745279956,2.58634745279953,4.58634745279957,7,90,Best Q Value (1),"From NIST: C2H6S2, Mol.weight = 94; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: 2,3-Dithiabutane, Methyl disulfide, (Methyldithio)methane, Dimethyl disulfide, Dimethyl disulphide, (CH3S)2, UN 2381, DMDS, Sulfa-hitech, Sulfa-hitech 0382, (Methyldisulfanyl)methane  #;",(Default),(Default),741,3.191901095072491,2.691901095072491,3.691901095072491,2.191901095072491,4.191901095072491
84,NA,"4-Penten-2-one, 4-methyl-",7-8min,NA,NA,3.7255681355795,3.22556813557949,4.22556813557951,2.72556813557948,4.72556813557952,7,90,Best Q Value (1),"From NIST: C6H10O, Mol.weight = 98; Contributor: Chemical Concepts; Synonyms: Isomesityl oxide, Isopropenyl acetone, CH3C(O)CH2C(CH3)=CH2, 4-Methyl-4-penten-2-one;",(Default),(Default),747,3.33266710154222,2.83266710154222,3.83266710154222,2.33266710154222,4.33266710154222
85,NA,"Pentane, 2,3,4-trimethyl-",3-4 min,NA,NA,3.73189646403002,3.23189646403001,4.23189646403003,2.73189646403,4.73189646403004,7,90,Best Q Value (1),"From NIST: C8H18, Mol.weight = 114; Contributor: Chuck Anderson, Aldrich Chemical Co.; Synonyms: 2,3,4-Trimethylpentane, (CH3)2CHCH(CH3)CH(CH3)2;",(Default),(Default),761,3.661121116638257,3.161121116638257,4.161121116638257,2.661121116638257,4.661121116638257
86,NA,"Pentane, 2,3,3-trimethyl-",3-4 min,NA,NA,3.90275828043628,3.40275828043627,4.40275828043629,2.90275828043626,4.9027582804363,7,90,Best Q Value (1),"From NIST: C8H18, Mol.weight = 114; Contributor: ; Synonyms: 2,3,3-Trimethylpentane, C2H5C(CH3)2CH(CH3)2;",(Default),(Default),748,3.3561281026205094,2.8561281026205094,3.8561281026205094,2.3561281026205094,4.356128102620509
87,NA,Penten-1-al<2E->,8-9 min,NA,NA,3.91752395629891,3.4175239562989,4.41752421061207,2.91752395629889,4.91752421061208,7,90,Best Q Value (1),2.65,(Default),(Default),752,3.449972106933661,2.949972106933661,3.949972106933661,2.449972106933661,4.449972106933661
88,NA,46,12-13min,NA,NA,3.92596155802417,3.42596155802416,4.42596130371103,2.92596155802415,4.92596130371104,7,90,Best Q Value (1),NA,(Default),(Default),751.435380330957,3.4367255642694206,2.9367255642694206,3.9367255642694206,2.4367255642694206,4.4367255642694206
89,NA,"Propanoic acid, 2-methyl-",18-19min,NA,NA,3.92596155802417,3.42596155802416,4.42596130371103,2.92596155802415,4.92596130371104,7,90,Best Q Value (1),"From NIST: C4H8O2, Mol.weight = 88; Contributor: ; Synonyms: Isobutyric acid, ?-Methylpropanoic acid, ?-Methylpropionic acid, Dimethylacetic acid, Isobutanoic acid, Isopropylformic acid, 2-Methylpropanoic acid, 2-Methylpropionic acid, iso-C3H7COOH, Acetic acid, dimethyl-, Cenex RP b2, Propionic acid, 2-methyl-, Tenox EBP 2, Kyselina isomaselna, UN 2529;",(Default),(Default),794,4.435334152221771,3.9353341522217713,4.935334152221771,3.4353341522217713,5.435334152221771
90,NA,99,19-20,NA,NA,3.92596155802417,3.42596155802416,4.42596130371103,2.92596155802415,4.92596130371104,7,90,Best Q Value (1),NA,(Default),(Default),751.435380330957,3.4367255642694206,2.9367255642694206,3.9367255642694206,2.4367255642694206,4.4367255642694206
91,NA,Pyrrole,17-18min,NA,NA,3.95971196492521,3.4597119649252,4.45971171061207,2.95971196492519,4.95971171061208,7,90,Best Q Value (1),"From NIST: C4H5N, Mol.weight = 67; Contributor: ; Synonyms: 1H-Pyrrole, Azole, Divinylenimine, Imidole, Monopyrrole, Pyrrol, 1-Aza-2,4-cyclopentadiene, Divinyleneimine, Parzate, Pyrrhol, Pyrroline;",(Default),(Default),759,3.6141991144816794,3.1141991144816794,4.114199114481679,2.6141991144816794,4.614199114481679
92,NA,10 (DCSE),ms-sub,NA,NA,3.9819999694825,3.48199996948249,4.48199971516936,2.98199996948248,4.98199971516937,7,90,Best Q Value (1),"From NIST: C3H6O2, Mol.weight = 74; Contributor: Chemical Concepts; Synonyms: Acetol, CH3C(O)CH2OH, Hydroxyacetone, Acetone alcohol, Acetylcarbinol, Hydroxypropanone, Methanol, acetyl-, 1-Hydroxy-2-propanone, 1-Hydroxyacetone  #;   Already in method!  So must be unknown?",(Default),(Custom),753.1349218561217,3.4765985098239054,2.9765985098239054,3.9765985098239054,2.4765985098239054,4.476598509823905
93,NA,"1-Heptene, 4-methyl-",3-4 min,NA,NA,4.00611902872729,3.50611902872728,4.50611877441415,3.00611902872727,5.00611877441416,7,90,Best Q Value (1),"From NIST: C8H16, Mol.weight = 112; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: 4-Methyl-1-heptene;",(Default),(Default),761,3.661121116638257,3.161121116638257,4.161121116638257,2.661121116638257,4.661121116638257
94,NA,"Hexane, 2,3-dimethyl-",3-4 min,NA,NA,4.08838577270516,3.58838577270515,4.58838602701832,3.08838577270514,5.08838602701833,7,90,Best Q Value (1),"From NIST: C8H18, Mol.weight = 114; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: 2,3-Dimethylhexane;",(Default),(Default),754,3.4968941090902383,2.9968941090902383,3.9968941090902383,2.4968941090902383,4.496894109090238
95,NA,"Pentanal, 2-methyl-",5-6 min,NA,NA,4.13690210978198,3.63690210978197,4.63690185546884,3.13690210978196,5.13690185546885,7,90,Best Q Value (1),"From NIST: C6H12O, Mol.weight = 100; Contributor: NIST Mass Spectrometry Data Center, 1990.; Synonyms: Valeraldehyde, 2-methyl-, ?-Methylpentenal, 2-Formylpentane, 2-Methylpentanal, 2-Methylvaleraldehyde, n-C3H7CH(CH3)CHO, 2-Methyl-n-valeraldehyde, 2-Methylpental, 2-Methylpentaldehyde, ?-Methyl valeraldehyde, UN 2367;",(Default),(Default),777,4.036497133890868,3.536497133890868,4.536497133890868,3.036497133890868,5.036497133890868
96,NA,"Furan, tetrahydro-2,2,5,5-tetramethyl-",3-4 min,NA,NA,4.20229365030933,3.70229365030932,4.70229390462249,3.20229365030931,5.2022939046225,7,90,Best Q Value (1),"From NIST: C8H16O, Mol.weight = 128; Contributor: ; Synonyms: 2,2,5,5-Tetramethyltetrahydrofuran, Tetrahydro-2,2,5,5-tetramethylfuran;",(Default),(Default),759,3.6141991144816794,3.1141991144816794,4.114199114481679,2.6141991144816794,4.614199114481679
97,NA,1-Pentanol,11-12min,NA,NA,4.31409200032561,3.8140920003256,4.81409200032562,3.31409200032559,5.31409200032563,7,90,Best Q Value (1),"From NIST: C5H12O, Mol.weight = 88; Contributor: FOOD RESEARCH REPORT 119, K.E. MURRAY & COLLEAGUES, DIV. OF FOOD RESEARCH, CSIRO, AUSTRALIA; Synonyms: Pentyl alcohol, n-Amyl alcohol, n-Butylcarbinol, n-Pentan-1-ol, n-Pentanol, n-Pentyl alcohol, Amyl alcohol, Amylol, Pentanol, 1-Pentyl alcohol, n-C5H11OH, Pentan-1-ol, Pentanol-1, Pentasol, n-Amylalkohol, Alcool amylique, Amyl alcohol, n-, Amyl alcohol, normal, Primary amyl alcohol, UN 1105, 1-Pentol, 2-Methyl-1-butanol, 2-Pentanol, Primary-N-amyl alcohol;",(Default),(Default),765,3.7549651209514106,3.2549651209514106,4.254965120951411,2.7549651209514106,4.754965120951411
